timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476435473106,1009,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/C/7381,0,0,1009
1476435473105,1010,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-15,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/D/5594,0,0,1010
1476435473107,1009,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-16,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/J/9619,0,0,1009
1476435473108,1008,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-20,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/K/6168,0,0,1008
1476435473108,1008,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-17,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/B/1782,0,0,1008
1476435473108,1008,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/P/9190,0,0,1008
1476435473109,1007,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-19,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/C/7623,0,0,1007
1476435473109,1007,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-9,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/S/3931,0,0,1007
1476435473111,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/S/7066,0,0,1006
1476435473111,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-10,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/M/8327,0,0,1006
